gene	mean	median	longest_isoform	merged
ENSMUSG00000043015	2563	2635	4338	7078
ENSMUSG00000103630	2085	2085	2085	2085
ENSMUSG00000038733	2931	811	7068	8297
ENSMUSG00000003721	783	517	2697	3473
ENSMUSG00000104253	3058	3058	3058	3058
ENSMUSG00000054135	2464	2464	2513	2513
ENSMUSG00000101791	1741	1741	1741	1741
ENSMUSG00000081214	333	333	333	333
ENSMUSG00000103260	1847	1847	1847	1847
ENSMUSG00000041439	3085	3187	4932	8231
ENSMUSG00000100302	2491	2491	2491	2491
ENSMUSG00000100230	411	411	411	411
ENSMUSG00000026514	1457	1298	2668	2751
ENSMUSG00000102276	1311	1311	1311	1311
ENSMUSG00000089888	293	293	293	293
ENSMUSG00000089927	327	327	327	327
ENSMUSG00000026102	1525	728	5767	6460
ENSMUSG00000041426	1315	736	3765	6059
ENSMUSG00000089802	862	862	862	862
ENSMUSG00000026339	2648	1888	7274	11445
ENSMUSG00000085857	778	778	778	778
ENSMUSG00000083582	219	219	219	219
ENSMUSG00000050534	1935	1935	1935	1935
ENSMUSG00000081130	465	465	465	465
ENSMUSG00000043629	1920	702	3641	4330
ENSMUSG00000026100	2583	2583	2705	2705
ENSMUSG00000001674	960	567	2258	2483
ENSMUSG00000102006	183	183	183	183
ENSMUSG00000102488	749	749	749	749
ENSMUSG00000083584	1308	1308	1308	1308
ENSMUSG00000100913	835	835	835	835
ENSMUSG00002076253	83	83	83	83
ENSMUSG00000099960	1609	1609	1609	1609
ENSMUSG00000089274	149	149	149	149
ENSMUSG00000103263	1128	1128	1128	1128
ENSMUSG00000089190	144	144	144	144
ENSMUSG00000099451	377	377	377	377
ENSMUSG00000104180	1732	1732	1732	1732
ENSMUSG00000100762	1298	1298	1298	1298
ENSMUSG00000100405	117	117	117	117
ENSMUSG00000100525	284	284	284	284
ENSMUSG00000101495	234	234	234	234
ENSMUSG00000036707	2036	2369	3805	7077
ENSMUSG00000026223	1487	1465	2230	2491
ENSMUSG00000026224	1506	1146	2869	3343
ENSMUSG00000099767	3994	3994	3994	3994
ENSMUSG00000049608	3722	3722	3722	3722
ENSMUSG00000036815	4486	2960	15297	17227
ENSMUSG00000102801	3495	3495	3495	3495
ENSMUSG00000102681	3007	3007	3007	3007
ENSMUSG00000077472	131	131	131	131
ENSMUSG00000104410	2061	2061	2061	2061
ENSMUSG00000102521	3218	3218	3218	3218
ENSMUSG00000104205	1495	1495	1495	1495
ENSMUSG00000102902	3059	3059	3059	3059
ENSMUSG00000101985	1193	1193	1193	1193
ENSMUSG00000101994	882	882	882	882
ENSMUSG00000102940	2861	2861	2861	2861
ENSMUSG00000103914	3665	3665	3665	3665
ENSMUSG00000065340	104	104	104	104
ENSMUSG00000101006	339	339	339	339
ENSMUSG00000102240	3027	3027	3027	3027
ENSMUSG00000099574	704	704	704	704
ENSMUSG00000025939	1088	1000	2181	4930
ENSMUSG00000102457	2980	2980	2980	2980
ENSMUSG00000096141	6488	6488	12245	12767
ENSMUSG00000026094	2015	2121	3293	5185
ENSMUSG00000102405	1457	1457	1457	1457
ENSMUSG00000026341	1124	761	2565	4631
ENSMUSG00000102063	355	355	355	355
ENSMUSG00000079658	667	534	2014	3026
ENSMUSG00000097744	2788	2788	2788	2788
ENSMUSG00000100959	683	683	683	683
ENSMUSG00000026342	1372	756	2733	2956
ENSMUSG00000025940	1059	1076	1710	1820
ENSMUSG00000101015	629	629	629	629
ENSMUSG00000026343	1909	1909	2691	3015
ENSMUSG00000025779	575	632	666	1021
ENSMUSG00000100093	419	419	419	419
ENSMUSG00000091020	1860	1860	1860	1860
ENSMUSG00000026344	2131	1447	6464	7038
ENSMUSG00000101640	176	176	176	176
ENSMUSG00000104133	827	827	827	827
ENSMUSG00000042686	2711	2711	4809	4998
ENSMUSG00000100110	359	359	359	359
ENSMUSG00000025777	2712	2921	3949	7731
ENSMUSG00000099899	1011	1011	1011	1011
ENSMUSG00000100272	379	379	379	379
ENSMUSG00000100398	472	472	472	472
ENSMUSG00000101589	2870	2870	2870	2870
ENSMUSG00000102048	486	486	486	486
ENSMUSG00000089534	111	111	111	111
ENSMUSG00000042807	4421	1532	11263	12947
ENSMUSG00000098443	72	72	72	72
ENSMUSG00000087949	114	114	114	114
ENSMUSG00000102868	2700	2700	2700	2700
ENSMUSG00000119657	107	107	107	107
ENSMUSG00000025776	2800	3117	4472	4515
ENSMUSG00000099895	629	629	629	629
ENSMUSG00000100554	1399	1399	1399	1399
ENSMUSG00000099473	586	586	586	586
ENSMUSG00000099591	2557	2557	2557	2557
ENSMUSG00000109887	1613	1714	2461	2570
ENSMUSG00000102001	199	199	199	199
ENSMUSG00000101717	142	142	142	142
ENSMUSG00000025983	2539	2106	3807	5021
ENSMUSG00000025774	1501	1215	2614	2737
ENSMUSG00000070977	219	219	219	219
ENSMUSG00000073735	258	258	258	258
ENSMUSG00000041303	1821	470	4582	4925
ENSMUSG00000109809	825	825	825	825
ENSMUSG00000049690	2900	2070	7212	12100
ENSMUSG00000067773	332	332	467	610
ENSMUSG00000101685	985	985	985	985
ENSMUSG00000101306	909	909	909	909
ENSMUSG00000104519	2697	2697	2697	2697
ENSMUSG00000088800	72	72	72	72
ENSMUSG00000102723	1322	1322	1322	1322
ENSMUSG00000101644	112	112	112	112
ENSMUSG00000103824	1040	1040	1040	1040
ENSMUSG00000099433	279	279	279	279
ENSMUSG00000101600	370	370	387	527
ENSMUSG00000089787	918	918	918	918
ENSMUSG00000101385	713	713	713	713
ENSMUSG00000042596	1253	1253	1761	1954
ENSMUSG00000100720	545	545	545	545
ENSMUSG00000073678	4565	3136	10583	16611
ENSMUSG00000104136	1661	1661	1661	1661
ENSMUSG00000101130	579	579	579	579
ENSMUSG00000036155	4216	3100	8436	10291
ENSMUSG00000104039	1394	1394	1394	1394
ENSMUSG00000104378	4762	4762	4762	4762
ENSMUSG00000099471	447	447	447	447
ENSMUSG00000106307	130	130	130	130
ENSMUSG00002075922	129	129	129	129
ENSMUSG00000065687	109	109	109	109
ENSMUSG00000103390	543	543	543	543
ENSMUSG00000025927	2406	1946	5863	6338
ENSMUSG00000100538	202	202	202	202
ENSMUSG00000101117	472	472	472	472
ENSMUSG00000100204	2246	2246	2246	2246
ENSMUSG00002076883	65	65	65	65
ENSMUSG00000102597	2499	2499	2499	2499
ENSMUSG00000097260	993	993	993	993
ENSMUSG00000073482	580	580	758	758
ENSMUSG00000101768	722	722	722	722
ENSMUSG00000103325	2303	2303	2303	2303
ENSMUSG00000026347	2001	2657	3488	4292
ENSMUSG00000026348	2399	2399	2717	2831
ENSMUSG00000102014	481	481	498	503
ENSMUSG00000026510	2538	2685	4361	4418
ENSMUSG00000043760	4026	1278	12935	14310
ENSMUSG00000091806	327	327	327	327
ENSMUSG00000101853	453	453	453	453
ENSMUSG00000104095	3479	3479	3479	3479
ENSMUSG00000089914	788	788	788	788
ENSMUSG00000090142	553	553	553	553
ENSMUSG00000070175	102	102	102	102
ENSMUSG00000099906	2898	2898	5276	5551
ENSMUSG00000065559	73	73	73	73
ENSMUSG00000065480	119	119	119	119
ENSMUSG00000025929	1171	1171	1171	1171
ENSMUSG00000026349	3744	4500	7640	12345
ENSMUSG00000041872	799	714	1178	2022
ENSMUSG00000052331	2235	1856	6192	14175
ENSMUSG00000026234	2348	857	8202	10188
ENSMUSG00000101674	1375	1375	2117	2666
ENSMUSG00000102503	1410	1410	1410	1410
ENSMUSG00000064837	133	133	133	133
ENSMUSG00002075552	105	105	105	105
ENSMUSG00000104627	147	147	147	147
ENSMUSG00000102642	2750	2750	2750	2750
ENSMUSG00002076827	80	80	80	80
ENSMUSG00000064823	70	70	70	70
ENSMUSG00000073627	2520	3109	3185	6437
ENSMUSG00000026509	1983	2366	3225	6345
ENSMUSG00000110510	1177	1177	1177	1177
ENSMUSG00000102234	1038	1038	1391	1985
ENSMUSG00000104415	4142	4142	4142	4142
ENSMUSG00000026237	1139	1252	1534	1695
ENSMUSG00000036574	1724	1724	1724	1724
ENSMUSG00000101328	348	348	348	348
ENSMUSG00000051590	2894	2616	5345	5345
ENSMUSG00000041859	1737	900	3431	3752
ENSMUSG00000099714	1186	1186	1186	1186
ENSMUSG00000102121	833	833	833	833
ENSMUSG00000088858	132	132	132	132
ENSMUSG00000097934	1120	1120	1120	1120
ENSMUSG00000026592	830	838	912	1093
ENSMUSG00000109913	1230	1230	1230	1230
ENSMUSG00000025982	2410	2077	6195	11370
ENSMUSG00000103030	1794	1794	1794	1794
ENSMUSG00000026238	731	604	1216	1462
ENSMUSG00000025931	3242	3088	5330	5488
ENSMUSG00000077314	131	131	131	131
ENSMUSG00000100929	858	858	858	858
ENSMUSG00000041809	1251	1251	2146	2208
ENSMUSG00000026239	996	1159	1306	2178
ENSMUSG00000102927	1175	1175	1175	1175
ENSMUSG00000025981	1477	1479	2119	4805
ENSMUSG00000101122	806	806	806	806
ENSMUSG00000041779	3588	3588	6492	6661
ENSMUSG00000099971	546	546	546	546
ENSMUSG00000100819	571	571	571	571
ENSMUSG00000036104	2423	2967	4243	11739
ENSMUSG00000025933	1214	1214	1261	1351
ENSMUSG00000102633	2100	2100	2100	2100
ENSMUSG00000026240	2176	2090	5383	5515
ENSMUSG00002075077	57	57	57	57
ENSMUSG00000103609	2254	2254	2254	2254
ENSMUSG00000070565	2944	1679	10047	13740
ENSMUSG00000026241	1042	1042	1042	1042
ENSMUSG00000102326	2705	2705	2705	2705
ENSMUSG00000102391	1177	1177	1177	1177
ENSMUSG00000087632	399	399	399	399
ENSMUSG00000103808	2397	2397	2397	2397
ENSMUSG00000025980	1271	863	2423	2642
ENSMUSG00000073676	869	869	964	1474
ENSMUSG00000100736	794	794	794	794
ENSMUSG00000089670	991	991	991	991
ENSMUSG00000025934	1471	1175	2792	4344
ENSMUSG00000099343	633	633	633	633
ENSMUSG00000096375	366	366	366	366
ENSMUSG00000036086	2292	1913	4741	9079
ENSMUSG00000099760	2243	2243	2243	2243
ENSMUSG00000104164	5783	5783	5783	5783
ENSMUSG00000058603	414	414	414	414
ENSMUSG00000102782	4872	4872	4872	4872
ENSMUSG00000103999	3880	3880	3880	3880
ENSMUSG00000033488	1030	1125	1618	2534
ENSMUSG00000087093	604	604	604	604
ENSMUSG00000093963	439	439	439	439
ENSMUSG00000067750	1987	1987	1987	1987
ENSMUSG00000086194	371	371	371	371
ENSMUSG00000094436	228	228	228	228
ENSMUSG00000041722	1946	1946	1946	1946
ENSMUSG00000025979	1530	1022	3555	4855
ENSMUSG00000085507	350	350	350	350
ENSMUSG00000061863	307	307	307	307
ENSMUSG00000094926	228	228	228	228
ENSMUSG00000085079	2236	2236	2236	2236
ENSMUSG00000085679	196	196	196	196
ENSMUSG00000053333	2726	3027	5241	8901
ENSMUSG00000100225	422	422	422	422
ENSMUSG00000100768	1710	1710	1710	1710
ENSMUSG00000104121	2953	2953	2953	2953
ENSMUSG00000102383	3555	3555	3555	3555
ENSMUSG00000104400	2784	2784	2784	2784
ENSMUSG00000102293	2315	2315	2315	2315
ENSMUSG00000102649	1560	1560	1560	1560
ENSMUSG00000084106	891	891	891	891
ENSMUSG00000102571	2665	2665	2665	2665
ENSMUSG00000099401	430	430	430	430
ENSMUSG00000102956	747	747	747	747
ENSMUSG00000103984	2928	2928	2928	2928
ENSMUSG00000025978	2027	1976	3677	5871
ENSMUSG00000046994	11294	11294	11294	11294
ENSMUSG00000101625	885	885	885	885
ENSMUSG00000026246	1584	2016	2092	2256
ENSMUSG00000079440	2337	2337	2337	2337
ENSMUSG00000100940	364	364	364	364
ENSMUSG00000028033	3366	2648	6975	7689
ENSMUSG00000036500	1641	1641	1680	2099
ENSMUSG00000099839	1340	1340	1340	1340
ENSMUSG00000104138	2327	2327	2327	2327
ENSMUSG00000082935	1124	1124	1124	1124
ENSMUSG00000103748	1567	1567	1567	1567
ENSMUSG00000025977	959	751	2635	3514
ENSMUSG00000100215	396	396	396	396
ENSMUSG00000101945	348	348	348	348
ENSMUSG00000101085	893	893	893	893
ENSMUSG00000038349	3491	3491	6580	6687
ENSMUSG00000102145	5027	5027	5027	5027
ENSMUSG00000100309	951	951	951	951
ENSMUSG00000056211	3093	2049	8458	31486
ENSMUSG00000102831	1596	1596	1596	1596
ENSMUSG00000101535	480	480	480	480
ENSMUSG00000099950	1771	1771	1906	2345
ENSMUSG00000104239	2496	2496	2496	2496
ENSMUSG00000102491	353	353	353	353
ENSMUSG00000102179	2735	2735	2735	2735
ENSMUSG00000103497	1316	1316	1316	1316
ENSMUSG00000100372	397	397	424	482
ENSMUSG00000065520	70	70	70	70
ENSMUSG00000100944	156	156	156	156
ENSMUSG00000101332	2053	2053	2053	2053
ENSMUSG00000045336	1392	1392	1392	1392
ENSMUSG00000026247	1878	2695	3033	3500
ENSMUSG00000026353	1497	717	4113	4659
ENSMUSG00000036480	2180	2180	2180	2180
ENSMUSG00000026589	3284	4369	4661	5410
ENSMUSG00000103021	522	522	522	522
ENSMUSG00000103501	605	605	605	605
ENSMUSG00000026354	3397	3397	6174	6406
ENSMUSG00000102245	198	198	198	198
ENSMUSG00000103962	173	173	173	173
ENSMUSG00000102789	950	950	950	950
ENSMUSG00000004031	3340	4094	4906	8767
ENSMUSG00000026251	2137	2925	2949	3288
ENSMUSG00000026355	2081	1749	4355	4666
ENSMUSG00000038331	3512	4694	6277	6788
ENSMUSG00000104310	1838	1838	1838	1838
ENSMUSG00002075847	121	121	121	121
ENSMUSG00000099945	2061	2061	2061	2061
ENSMUSG00000101429	3301	3301	3301	3301
ENSMUSG00000101129	977	977	977	977
ENSMUSG00000038323	1297	541	3008	3235
ENSMUSG00000026356	1654	2144	2175	4358
ENSMUSG00000088196	134	134	134	134
ENSMUSG00000100152	588	588	588	588
ENSMUSG00000100941	308	308	308	308
ENSMUSG00000088432	105	105	105	105
ENSMUSG00000026253	1248	777	2780	4163
ENSMUSG00000100078	1388	1388	1388	1388
ENSMUSG00000045382	1353	1353	1805	1808
ENSMUSG00000099403	422	422	422	422
ENSMUSG00000097283	3467	3467	3467	3467
ENSMUSG00000064737	111	111	111	111
ENSMUSG00000048495	944	737	1847	2808
ENSMUSG00000025971	4207	4207	4874	7878
ENSMUSG00000077776	130	130	130	130
ENSMUSG00002076848	157	157	157	157
ENSMUSG00000101826	890	890	890	890
ENSMUSG00000102685	2812	2812	2812	2812
ENSMUSG00000101151	627	627	627	627
ENSMUSG00000042581	2432	2436	6213	12171
ENSMUSG00000103742	2487	2487	2487	2487
ENSMUSG00000103637	959	959	959	959
ENSMUSG00000104130	2687	2687	2687	2687
ENSMUSG00000089648	1251	1251	1251	1251
ENSMUSG00000094122	378	378	378	378
ENSMUSG00000102800	3841	3841	3841	3841
ENSMUSG00000103803	2231	2231	2231	2231
ENSMUSG00000103281	2872	2872	2872	2872
ENSMUSG00000100623	409	409	409	409
ENSMUSG00000086633	684	684	684	684
ENSMUSG00000026401	1013	986	1325	1675
ENSMUSG00000087691	2438	2438	2438	2438
ENSMUSG00000086825	3681	3681	3681	3681
ENSMUSG00000090533	351	351	351	351
ENSMUSG00000103305	632	632	632	632
ENSMUSG00000026399	1679	1240	3133	4853
ENSMUSG00000104007	147	147	147	147
ENSMUSG00000102139	2254	2254	2254	2254
ENSMUSG00000102743	399	399	399	399
ENSMUSG00000103751	1571	1571	1571	1571
ENSMUSG00000039384	1758	1758	2792	3042
ENSMUSG00000044854	1119	1119	1272	1272
ENSMUSG00000102682	521	490	699	1153
ENSMUSG00000102794	647	647	647	647
ENSMUSG00000104419	755	755	755	755
ENSMUSG00000101574	778	778	778	778
ENSMUSG00000089057	98	98	98	98
ENSMUSG00000103308	608	608	664	995
ENSMUSG00000102606	480	480	480	480
ENSMUSG00000103314	428	428	428	428
ENSMUSG00000092578	1722	1722	1722	1722
ENSMUSG00000042554	1934	1926	2042	2121
ENSMUSG00000064395	107	107	107	107
ENSMUSG00000039377	1495	1495	2278	2278
ENSMUSG00000102158	335	335	335	335
ENSMUSG00000026254	1990	1688	3473	7497
ENSMUSG00000101468	921	921	921	921
ENSMUSG00000026405	2113	2005	3845	6730
ENSMUSG00000101227	2078	2078	2078	2078
ENSMUSG00000088318	101	101	101	101
ENSMUSG00000073730	1781	1781	1781	1781
ENSMUSG00000089553	121	121	121	121
ENSMUSG00000101904	1909	1909	1909	1909
ENSMUSG00000102766	571	571	723	723
ENSMUSG00000100257	706	706	706	706
ENSMUSG00000065405	71	71	71	71
ENSMUSG00000097970	399	399	399	399
ENSMUSG00000065567	84	84	84	84
ENSMUSG00000100775	347	347	347	347
ENSMUSG00000101226	644	644	644	644
ENSMUSG00000026255	1311	1726	1854	2125
ENSMUSG00000089821	332	332	332	332
ENSMUSG00000026158	2525	2224	4844	8109
ENSMUSG00000097920	989	989	989	989
ENSMUSG00000099503	778	778	778	778
ENSMUSG00000026156	2960	1737	5655	6203
ENSMUSG00000073481	1151	669	4248	6629
ENSMUSG00000088559	82	82	82	82
ENSMUSG00002076207	275	275	275	275
ENSMUSG00000039349	3035	3035	3035	3035
ENSMUSG00000026587	2598	808	7248	9839
ENSMUSG00000103762	2869	2869	2869	2869
ENSMUSG00000103971	1192	1192	1192	1192
ENSMUSG00000070103	109	109	109	109
ENSMUSG00000102508	2602	2602	2602	2602
ENSMUSG00000102618	3103	3103	3103	3103
ENSMUSG00000026620	2574	2574	4221	4356
ENSMUSG00000102784	2575	2575	2575	2575
ENSMUSG00000103942	445	445	445	445
ENSMUSG00000103478	1386	1386	1386	1386
ENSMUSG00000104461	667	667	667	667
ENSMUSG00000026155	1280	1271	2289	3575
ENSMUSG00000026154	554	554	683	874
ENSMUSG00000102495	389	389	390	390
ENSMUSG00000073530	2115	658	9518	10294
ENSMUSG00000047661	1503	1503	2475	2592
ENSMUSG00000104014	960	960	960	960
ENSMUSG00000061992	483	483	483	483
ENSMUSG00000104169	1144	1144	1144	1144
ENSMUSG00000038305	1452	1021	3929	8041
ENSMUSG00000091283	392	392	392	392
ENSMUSG00000054770	2247	2261	5016	12973
ENSMUSG00000026039	4061	4061	4939	7007
ENSMUSG00000040782	1815	745	6999	17516
ENSMUSG00000103572	2849	2849	2849	2849
ENSMUSG00000103186	406	406	406	406
ENSMUSG00002074853	140	140	140	140
ENSMUSG00000105399	66	66	66	66
ENSMUSG00000103289	506	506	506	506
ENSMUSG00000103389	210	210	210	210
ENSMUSG00000039318	3264	2761	7052	10800
ENSMUSG00002075146	132	132	132	132
ENSMUSG00000105770	69	69	69	69
ENSMUSG00000103613	974	974	974	974
ENSMUSG00000063558	5426	5426	6429	8690
ENSMUSG00000026153	3497	2931	5536	7773
ENSMUSG00000102398	2800	2800	2800	2800
ENSMUSG00000097670	867	867	867	867
ENSMUSG00000026409	2459	2223	4505	7254
ENSMUSG00000015829	3732	837	12202	12867
ENSMUSG00000103225	2237	2237	2237	2237
ENSMUSG00000046404	6128	6128	6128	6128
ENSMUSG00000104515	1690	1690	1690	1690
ENSMUSG00000073528	1031	1031	1169	1252
ENSMUSG00000103719	443	443	443	443
ENSMUSG00000088145	110	110	110	110
ENSMUSG00000104111	494	494	494	494
ENSMUSG00000042510	2181	2909	3205	3640
ENSMUSG00000100106	2828	2828	2828	2828
ENSMUSG00000090394	2082	1253	5652	10195
ENSMUSG00000064294	1814	1568	4606	7033
ENSMUSG00000026729	731	758	830	897
ENSMUSG00000089275	108	108	108	108
ENSMUSG00000026415	1811	1811	1879	1911
ENSMUSG00000026618	3172	2801	5471	8885
ENSMUSG00000104368	388	388	388	388
ENSMUSG00000065581	67	67	67	67
ENSMUSG00000065562	112	112	112	112
ENSMUSG00000102526	2408	2408	2408	2408
ENSMUSG00000026417	1791	784	3849	4025
ENSMUSG00000026725	4902	4902	5817	5817
ENSMUSG00000038242	2480	2145	4973	8416
ENSMUSG00000089822	3723	3723	3723	3723
ENSMUSG00000026617	1062	1046	2200	2308
ENSMUSG00000058267	1486	787	2999	3258
ENSMUSG00000097261	1078	1078	1457	1866
ENSMUSG00000014226	1077	589	2098	2390
ENSMUSG00000103006	1874	1874	1874	1874
ENSMUSG00000079554	5771	5771	5771	5771
ENSMUSG00000103839	2623	2623	2623	2623
ENSMUSG00000016529	1310	1310	1310	1310
ENSMUSG00000026147	2149	1978	3834	5068
ENSMUSG00000016528	1764	1764	2854	3041
ENSMUSG00000088705	94	94	94	94
ENSMUSG00000102856	5898	5898	5898	5898
ENSMUSG00002075689	353	353	353	353
ENSMUSG00000051223	1961	1553	3876	4033
ENSMUSG00000016526	1913	1913	3164	3178
ENSMUSG00000026615	2916	3034	5638	18102
ENSMUSG00000051295	3408	3408	3408	3408
ENSMUSG00000118510	408	408	408	408
ENSMUSG00000026614	5008	5684	5836	6508
ENSMUSG00000103799	710	710	710	710
ENSMUSG00000102546	802	802	802	802
ENSMUSG00000039246	1081	1081	1578	1578
ENSMUSG00000103056	193	193	193	193
ENSMUSG00002076007	106	106	106	106
ENSMUSG00000103449	628	628	628	628
ENSMUSG00000102790	488	488	488	488
ENSMUSG00000102217	1111	1111	1111	1111
ENSMUSG00000103690	1432	1432	1704	1748
ENSMUSG00000048000	1892	995	5724	14216
ENSMUSG00000119117	107	107	107	107
ENSMUSG00000079436	765	765	1270	1270
ENSMUSG00002076368	95	95	95	95
ENSMUSG00000026141	4347	4266	5441	6887
ENSMUSG00000026258	517	517	557	722
ENSMUSG00000077463	137	137	137	137
ENSMUSG00000099997	1337	1337	1337	1337
ENSMUSG00000100131	876	876	876	876
ENSMUSG00000067736	294	294	294	294
ENSMUSG00000026034	1531	938	4865	8132
ENSMUSG00000101939	345	345	345	345
ENSMUSG00000101111	783	783	783	783
ENSMUSG00000026721	1785	713	6338	23232
ENSMUSG00000100862	678	678	678	678
ENSMUSG00000102070	681	681	681	681
ENSMUSG00000101249	492	492	492	492
ENSMUSG00000039239	1827	821	5116	5791
ENSMUSG00000089045	135	135	135	135
ENSMUSG00000100393	506	506	506	506
ENSMUSG00000102619	1881	1881	1881	1881
ENSMUSG00000001305	2206	2206	3092	3239
ENSMUSG00000097784	1275	1275	1275	1275
ENSMUSG00000104302	1828	1828	1828	1828
ENSMUSG00000103503	884	884	1460	1460
ENSMUSG00000089204	109	109	109	109
ENSMUSG00000097935	1006	1006	1006	1006
ENSMUSG00000103522	1152	1152	1152	1152
ENSMUSG00000104312	3076	3076	3076	3076
ENSMUSG00000103693	4321	4321	4321	4321
ENSMUSG00000104026	3650	3650	3650	3650
ENSMUSG00000039224	3212	3212	3212	3212
ENSMUSG00000118401	1637	1637	1637	1637
ENSMUSG00000104424	598	598	598	598
ENSMUSG00000104020	1259	1259	1259	1259
ENSMUSG00000103391	2076	2076	2076	2076
ENSMUSG00000103432	3496	3496	3496	3496
ENSMUSG00000077759	132	132	132	132
ENSMUSG00000102172	2280	2280	2280	2280
ENSMUSG00000103200	640	640	640	640
ENSMUSG00000103632	427	427	427	427
ENSMUSG00000104053	4003	4003	4003	4003
ENSMUSG00000102852	711	711	711	711
ENSMUSG00000103631	464	464	464	464
ENSMUSG00000077648	121	121	121	121
ENSMUSG00000057499	465	465	465	465
ENSMUSG00000026259	1925	1928	3109	3905
ENSMUSG00000026035	922	896	2139	4291
ENSMUSG00000026611	933	856	1552	2870
ENSMUSG00000089831	325	325	325	325
ENSMUSG00000106839	2316	2316	2316	2316
ENSMUSG00000107163	3001	3001	3001	3001
ENSMUSG00000079434	1361	1596	1824	2590
ENSMUSG00000089947	2162	2162	2162	2162
ENSMUSG00000091123	123	123	123	123
ENSMUSG00000089730	823	823	823	823
ENSMUSG00000073725	2014	715	5228	5960
ENSMUSG00000040423	6566	7241	11121	11423
ENSMUSG00000103343	1831	1831	1831	1831
ENSMUSG00000103846	931	931	931	931
ENSMUSG00000103739	3578	3578	3578	3578
ENSMUSG00000100808	661	661	661	661
ENSMUSG00000100483	694	694	748	1216
ENSMUSG00000100450	816	816	816	816
ENSMUSG00000099392	448	448	448	448
ENSMUSG00000026036	1662	1432	3769	7763
ENSMUSG00000026715	1599	883	4970	8546
ENSMUSG00000103222	1172	1172	1172	1172
ENSMUSG00000103680	837	837	837	837
ENSMUSG00000043467	4812	2929	18814	18814
ENSMUSG00000104016	634	634	634	634
ENSMUSG00000026037	1283	529	3561	3857
ENSMUSG00000119442	107	107	107	107
ENSMUSG00000039210	3006	2880	4702	7684
ENSMUSG00000104394	3901	3901	3901	3901
ENSMUSG00000085054	2278	2126	2613	4616
ENSMUSG00000104245	2763	2763	2763	2763
ENSMUSG00000103923	2791	2791	2791	2791
ENSMUSG00000026427	2360	2328	3465	7374
ENSMUSG00000026610	3291	4833	5373	6208
ENSMUSG00000103961	1675	1675	1675	1675
ENSMUSG00000103401	493	493	493	493
ENSMUSG00000118492	231	231	231	231
ENSMUSG00000103577	2212	2212	2212	2212
ENSMUSG00000103732	2437	2437	2437	2437
ENSMUSG00000104482	444	444	444	444
ENSMUSG00000038174	2655	2385	8685	12041
ENSMUSG00000033569	3903	4467	5530	18559
ENSMUSG00000026032	763	763	763	763
ENSMUSG00000100202	352	352	352	352
ENSMUSG00000099490	888	888	888	888
ENSMUSG00000026430	2334	3076	3485	3997
ENSMUSG00000059647	552	552	552	552
ENSMUSG00000080849	444	444	444	444
ENSMUSG00000104257	1551	1551	1551	1551
ENSMUSG00000101729	1213	1213	1213	1213
ENSMUSG00000119153	107	107	107	107
ENSMUSG00000102296	1031	1031	1031	1031
ENSMUSG00000103209	3375	3375	3375	3375
ENSMUSG00000104027	3433	3433	3433	3433
ENSMUSG00000102407	2533	2533	2533	2533
ENSMUSG00000103214	3105	3105	3105	3105
