gene	mean	median	longest_isoform	merged
ENSG00000284410	61	61	61	61
ENSG00000252018	141	141	141	141
ENSG00000206627	105	105	105	105
ENSG00000283414	90	90	90	90
ENSG00000207508	107	107	107	107
ENSG00000200171	96	96	96	96
ENSG00000207194	108	108	108	108
ENSG00000283477	62	62	62	62
ENSG00000263675	60	60	60	60
ENSG00000238653	62	62	62	62
ENSG00000212624	122	122	122	122
ENSG00000200575	104	104	104	104
ENSG00000212360	104	104	104	104
ENSG00000251825	252	252	252	252
ENSG00000222624	191	191	191	191
ENSG00000223152	86	86	86	86
ENSG00000212308	105	105	105	105
ENSG00000276081	60	60	60	60
ENSG00000239640	297	297	297	297
ENSG00000252338	105	105	105	105
ENSG00000239319	295	295	295	295
ENSG00000251767	62	62	62	62
ENSG00000202263	109	109	109	109
ENSG00000199318	134	134	134	134
ENSG00000199666	215	215	215	215
ENSG00000200601	107	107	107	107
ENSG00000242482	299	299	299	299
ENSG00000201620	119	119	119	119
ENSG00000206817	100	100	100	100
ENSG00000264963	343	343	343	343
ENSG00000198974	92	92	92	92
ENSG00000212248	107	107	107	107
ENSG00000207962	89	89	89	89
ENSG00000207234	107	107	107	107
ENSG00000202259	103	103	103	103
ENSG00000212459	104	104	104	104
ENSG00000263526	41	41	41	41
ENSG00000211575	80	80	80	80
ENSG00000202254	92	92	92	92
ENSG00000201491	146	146	146	146
ENSG00000275455	82	82	82	82
ENSG00000200800	160	160	160	160
ENSG00000252530	96	96	96	96
ENSG00000200536	124	124	124	124
ENSG00000211543	79	79	79	79
ENSG00000252797	232	232	232	232
ENSG00000212266	122	122	122	122
ENSG00000222209	118	118	118	118
ENSG00000277141	297	297	297	297
ENSG00000215930	86	86	86	86
ENSG00000238761	104	104	104	104
ENSG00000222069	318	318	318	318
ENSG00000252005	109	109	109	109
ENSG00000252510	125	125	125	125
ENSG00000252830	110	110	110	110
ENSG00000283296	64	64	64	64
ENSG00000252717	107	107	107	107
ENSG00000277313	250	250	250	250
ENSG00000207472	107	107	107	107
ENSG00000199849	116	116	116	116
ENSG00000212538	204	204	204	204
ENSG00000251813	103	103	103	103
ENSG00000207108	101	101	101	101
ENSG00000202491	103	103	103	103
ENSG00000201596	110	110	110	110
ENSG00000273629	62	62	62	62
ENSG00000201493	158	158	158	158
ENSG00000200139	103	103	103	103
ENSG00000253025	168	168	168	168
ENSG00000201544	135	135	135	135
ENSG00000202498	92	92	92	92
ENSG00000221545	67	67	67	67
ENSG00000252906	143	143	143	143
ENSG00000202329	107	107	107	107
ENSG00000242794	280	280	280	280
ENSG00000283340	85	85	85	85
ENSG00000252860	105	105	105	105
ENSG00000263390	85	85	85	85
ENSG00000207181	135	135	135	135
ENSG00000264377	73	73	73	73
ENSG00000207149	101	101	101	101
ENSG00000284485	110	110	110	110
ENSG00000239494	297	297	297	297
ENSG00000199442	97	97	97	97
ENSG00000239690	303	303	303	303
ENSG00000202184	105	105	105	105
ENSG00000241395	296	296	296	296
ENSG00000200982	102	102	102	102
ENSG00000222407	111	111	111	111
ENSG00000200495	106	106	106	106
ENSG00000202609	83	83	83	83
ENSG00000252553	108	108	108	108
ENSG00000222240	342	342	342	342
ENSG00000212187	122	122	122	122
ENSG00000200036	119	119	119	119
ENSG00000212610	210	210	210	210
ENSG00000200327	110	110	110	110
ENSG00000200972	114	114	114	114
ENSG00000252011	82	82	82	82
ENSG00000207326	114	114	114	114
ENSG00000212205	88	88	88	88
ENSG00000264358	73	73	73	73
ENSG00000212527	112	112	112	112
ENSG00000252879	156	156	156	156
ENSG00000202264	120	120	120	120
ENSG00000285609	126	126	126	126
ENSG00000252084	143	143	143	143
ENSG00000200085	102	102	102	102
ENSG00000264500	67	67	67	67
ENSG00000202025	104	104	104	104
ENSG00000225545	130	130	130	130
ENSG00000206990	103	103	103	103
ENSG00000230175	470	470	470	470
ENSG00000225272	472	472	472	472
ENSG00000273365	729	729	729	729
ENSG00000230659	435	435	435	435
ENSG00000162545	1569	1569	2326	2605
ENSG00000090432	2428	2428	2428	2428
ENSG00000215520	763	763	763	763
ENSG00000183114	2448	2448	2448	2448
ENSG00000158825	785	785	809	820
ENSG00000158828	2712	2657	3821	4833
ENSG00000284005	110	110	110	110
ENSG00000117242	4443	4443	4443	4443
ENSG00000234473	1229	1229	1229	1229
ENSG00000238754	135	135	135	135
ENSG00000221680	81	81	81	81
ENSG00000162630	3548	3548	3548	3548
ENSG00000276735	314	314	314	314
ENSG00000229639	458	458	458	458
ENSG00000287453	549	549	549	549
ENSG00000270615	1447	1447	1447	1447
ENSG00000287283	2154	2154	2154	2154
ENSG00000240692	304	304	304	304
ENSG00000237919	608	608	694	948
ENSG00000066557	2843	2843	2843	2843
ENSG00000244389	297	297	297	297
ENSG00000228988	457	457	457	457
ENSG00000118454	2223	809	5658	6184
ENSG00000116761	1340	1196	2090	2414
ENSG00000278636	283	283	283	283
ENSG00000271992	466	466	466	466
ENSG00000237033	609	609	609	609
ENSG00000007968	2873	2873	5196	5462
ENSG00000117318	821	892	950	1496
ENSG00000229239	1186	1186	1186	1186
ENSG00000142676	919	851	1600	2659
ENSG00000057757	1212	1292	1590	2173
ENSG00000117308	1039	882	2073	3955
ENSG00000273844	177	177	177	177
ENSG00000235748	560	560	560	560
ENSG00000221879	262	262	262	262
ENSG00000230260	548	548	548	548
ENSG00000199241	110	110	110	110
ENSG00000223963	2115	2115	2115	2115
ENSG00000215802	428	428	428	428
ENSG00000233615	957	957	957	957
ENSG00000238085	344	344	344	344
ENSG00000265831	75	75	75	75
ENSG00000224348	303	303	303	303
ENSG00000287738	3498	3498	3498	3498
ENSG00000132703	925	925	925	925
ENSG00000276632	470	470	470	470
ENSG00000223603	625	625	625	625
ENSG00000132693	878	769	2015	2015
ENSG00000235226	420	420	420	420
ENSG00000158716	740	729	797	827
ENSG00000181036	1261	1226	1997	2677
ENSG00000158714	1373	901	3116	3178
ENSG00000212161	67	67	67	67
ENSG00000243284	1818	1818	1818	1818
ENSG00000213085	1329	1370	1976	2627
ENSG00000266458	101	101	101	101
ENSG00000287040	984	984	984	984
ENSG00000279430	461	461	461	461
ENSG00000162723	840	772	1139	1139
ENSG00000273933	845	845	845	845
ENSG00000256029	2005	520	7777	8100
ENSG00000188004	2119	2098	4930	5656
ENSG00000266580	76	76	76	76
ENSG00000254545	537	537	537	537
ENSG00000269967	587	587	587	587
ENSG00000228634	517	517	517	517
ENSG00000284702	1873	1873	1873	1873
ENSG00000221040	216	216	216	216
ENSG00000163399	1540	666	3763	7277
ENSG00000212385	104	104	104	104
ENSG00000200547	92	92	92	92
ENSG00000224950	2302	2302	2302	2302
ENSG00000177888	6187	6187	8595	8679
ENSG00000243364	1134	1096	1254	1257
ENSG00000251246	1042	1042	1042	1042
ENSG00000143590	1118	776	1817	1944
ENSG00000202027	109	109	109	109
ENSG00000169242	1217	1288	1552	2165
ENSG00000169241	966	991	1346	2340
ENSG00000223452	270	270	270	270
ENSG00000163463	819	523	3263	3814
ENSG00000273088	753	753	753	753
ENSG00000284586	96	96	96	96
ENSG00000169231	1758	1763	3200	4623
ENSG00000177628	1157	877	2387	3648
ENSG00000143630	2143	2101	3838	4241
ENSG00000143627	2035	2479	3047	3168
ENSG00000253074	104	104	104	104
ENSG00000252116	126	126	126	126
ENSG00000228523	728	728	728	728
ENSG00000223263	105	105	105	105
ENSG00000207504	107	107	107	107
ENSG00000238139	374	374	374	374
ENSG00000197721	1072	930	1829	2768
ENSG00000244703	763	763	763	763
ENSG00000226289	689	689	689	689
ENSG00000285239	556	556	556	556
ENSG00000234219	680	680	680	680
ENSG00000174059	3574	2706	7969	9219
ENSG00000158731	930	930	930	930
ENSG00000201746	107	107	107	107
ENSG00000264881	86	86	86	86
ENSG00000199562	107	107	107	107
ENSG00000264501	293	293	293	293
ENSG00000284735	902	917	1392	2381
ENSG00000284642	870	906	1369	1477
ENSG00000142657	790	661	2268	3333
ENSG00000271989	797	797	797	797
ENSG00000251503	897	626	1469	2244
ENSG00000175279	679	684	914	1748
ENSG00000160049	2727	1403	6035	6625
ENSG00000203469	467	467	467	467
ENSG00000236035	792	792	792	792
ENSG00000221643	125	125	125	125
ENSG00000227417	643	643	643	643
ENSG00000223505	328	328	328	328
ENSG00000182004	690	505	1560	2080
ENSG00000236430	1371	1371	1371	1371
ENSG00000130768	1436	1579	1913	2663
ENSG00000227050	491	491	491	491
ENSG00000238231	367	367	367	367
ENSG00000240750	297	297	297	297
ENSG00000158156	2275	2178	4991	5180
ENSG00000182118	1354	1503	1576	2402
ENSG00000283799	97	97	97	97
ENSG00000227934	573	573	573	573
ENSG00000229595	495	495	495	495
ENSG00000143633	1293	1112	2657	5413
ENSG00000281912	1710	1710	1710	1710
ENSG00000288208	2768	2768	2768	2768
ENSG00000132773	1344	1074	2173	2358
ENSG00000070759	2279	2809	3071	3319
ENSG00000236872	325	325	325	325
ENSG00000280670	1559	1610	2229	2757
ENSG00000132763	2388	1510	5049	5049
ENSG00000226164	610	610	610	610
ENSG00000224014	270	270	270	270
ENSG00000215795	1670	1670	1670	1670
ENSG00000259865	1246	1246	1246	1246
ENSG00000283881	94	94	94	94
ENSG00000252516	92	92	92	92
ENSG00000214144	1941	1941	1941	1941
ENSG00000235818	1090	1090	1090	1090
ENSG00000202079	107	107	107	107
ENSG00000169224	2347	1822	4130	4680
ENSG00000177489	954	954	954	954
ENSG00000177476	930	930	930	930
ENSG00000283369	76	76	76	76
ENSG00000230411	955	955	955	955
ENSG00000251977	107	107	107	107
ENSG00000252254	113	113	113	113
ENSG00000227854	156	156	156	156
ENSG00000215805	1459	1459	1459	1459
ENSG00000228818	2720	2720	2720	2720
ENSG00000202041	122	122	122	122
ENSG00000223694	1137	1137	1137	1137
ENSG00000233735	417	417	497	497
ENSG00000133019	2888	2219	9179	15173
ENSG00000162636	5167	5584	8333	9350
ENSG00000162639	1370	1662	1874	2426
ENSG00000134186	2709	2043	4831	6955
ENSG00000143107	2378	2378	3090	3090
ENSG00000232971	386	386	386	386
ENSG00000116266	1130	752	2536	5892
ENSG00000228076	744	744	744	744
ENSG00000237349	283	283	283	283
ENSG00000244716	555	555	555	555
ENSG00000228665	253	253	253	253
ENSG00000228054	655	655	655	655
ENSG00000273382	2888	2888	2888	2888
ENSG00000215717	1859	1866	2808	3613
ENSG00000278249	420	420	420	420
ENSG00000251484	609	609	609	609
ENSG00000132676	866	720	2056	4588
ENSG00000227673	157	157	157	157
ENSG00000234937	941	941	941	941
ENSG00000132718	5182	5182	5182	5182
ENSG00000283442	106	106	106	106
ENSG00000132680	1411	988	4499	5646
ENSG00000207475	137	137	137	137
ENSG00000280466	128	128	128	128
ENSG00000281394	129	129	129	129
ENSG00000277817	64	64	64	64
ENSG00000224276	401	401	401	401
ENSG00000163479	1143	872	5166	6643
ENSG00000160803	1579	654	3582	3884
ENSG00000132698	763	681	1100	1689
ENSG00000252236	141	141	141	141
ENSG00000260238	821	812	1007	1007
ENSG00000242252	718	718	931	964
ENSG00000198952	1428	541	4559	5304
ENSG00000163472	1601	1947	2442	3032
ENSG00000163468	1093	834	2048	3864
ENSG00000132677	1540	1862	2424	3384
ENSG00000207933	89	89	89	89
ENSG00000254726	3627	3627	6591	6591
ENSG00000186377	1404	1404	2256	2447
ENSG00000186160	1349	1349	2162	2252
ENSG00000225154	1202	1202	1202	1202
ENSG00000225514	671	671	671	671
ENSG00000162366	771	778	838	1430
ENSG00000226252	4036	4036	4036	4036
ENSG00000186790	1768	1768	1768	1768
ENSG00000237424	2509	2509	2509	2509
ENSG00000189030	684	684	684	684
ENSG00000162763	1372	1372	1372	1372
ENSG00000143061	4667	5538	7326	7400
ENSG00000203740	1413	1413	2110	2322
ENSG00000162374	1977	1653	3999	8368
ENSG00000168275	1023	855	1741	2288
ENSG00000241563	914	914	914	914
ENSG00000153207	5384	7041	8887	9579
ENSG00000156869	2321	1304	6971	8624
ENSG00000033122	4011	1631	27923	30043
ENSG00000143278	1544	1378	2660	2893
ENSG00000116678	3754	3007	8211	11370
ENSG00000159352	775	745	1333	3021
ENSG00000158710	1107	1051	1603	2262
ENSG00000049239	5812	5590	9147	9322
ENSG00000186564	2648	2648	2648	2648
ENSG00000244038	1132	766	2126	2721
ENSG00000116690	3797	4840	5049	5049
ENSG00000126091	1687	1805	4776	19448
ENSG00000171163	1060	859	2704	3929
ENSG00000172456	1581	905	5360	12174
ENSG00000158786	3425	3425	4129	6438
ENSG00000118733	2475	2863	3165	4393
ENSG00000157870	1653	1096	2827	3371
ENSG00000179085	466	486	517	622
ENSG00000173080	1450	1450	1450	1450
ENSG00000276470	173	173	173	173
ENSG00000278852	149	149	149	149
ENSG00000275915	108	108	108	108
ENSG00000120937	708	708	708	708
ENSG00000224904	2637	2637	2637	2637
ENSG00000199347	120	120	120	120
ENSG00000201801	120	120	120	120
ENSG00000083444	1182	871	2976	5320
ENSG00000287384	595	595	595	595
ENSG00000270914	93	93	93	93
ENSG00000116691	1111	955	1709	2821
ENSG00000202461	113	113	113	113
ENSG00000276869	65	65	65	65
ENSG00000243539	275	275	275	275
ENSG00000120949	2849	2412	3760	3812
ENSG00000201135	104	104	104	104
ENSG00000227875	255	255	255	255
ENSG00000285604	1196	1196	1196	1196
ENSG00000283789	96	96	96	96
ENSG00000263676	61	61	61	61
ENSG00000200591	102	102	102	102
ENSG00000162521	1223	690	7883	9470
ENSG00000162520	1612	1196	3503	3722
ENSG00000162522	3528	5293	5493	6020
ENSG00000116497	1193	562	4220	9190
ENSG00000121905	705	539	1412	1964
ENSG00000121900	765	758	1030	1417
ENSG00000278966	643	643	911	911
ENSG00000143222	671	710	888	2100
ENSG00000143224	1061	963	2471	4725
ENSG00000158850	1216	839	3178	3890
ENSG00000158859	4028	1961	9777	10338
ENSG00000158869	567	562	590	964
ENSG00000158882	1574	1120	2807	3291
ENSG00000284035	76	76	76	76
ENSG00000143257	971	985	1441	3247
ENSG00000248485	1406	1406	1406	1406
ENSG00000188931	774	774	774	774
ENSG00000236484	652	652	652	652
ENSG00000288093	1871	1871	1871	1871
ENSG00000206921	107	107	107	107
ENSG00000215840	884	884	884	884
ENSG00000277882	206	206	206	206
ENSG00000283317	569	569	569	569
ENSG00000277762	282	282	282	282
ENSG00000227139	446	446	446	446
ENSG00000265107	2417	3177	3183	3288
ENSG00000234190	480	480	480	480
ENSG00000223728	1398	1398	1398	1398
ENSG00000121634	1392	1392	1392	1392
ENSG00000188092	1670	1930	2701	5214
ENSG00000273059	430	430	430	430
ENSG00000206791	167	167	167	167
ENSG00000206585	164	164	164	164
ENSG00000198658	933	933	933	933
ENSG00000238382	105	105	105	105
ENSG00000207190	107	107	107	107
ENSG00000200508	102	102	102	102
ENSG00000116688	3264	4352	4772	10234
ENSG00000188800	623	623	696	846
ENSG00000084073	2043	2975	3357	4022
ENSG00000231296	313	313	313	313
ENSG00000049089	1016	672	2887	4215
ENSG00000227311	480	480	480	480
ENSG00000213172	418	418	418	418
ENSG00000284677	673	673	673	673
ENSG00000187801	2171	2163	2382	2566
ENSG00000260920	2449	2449	2449	2449
ENSG00000255054	451	451	568	792
ENSG00000117640	1219	815	3262	5797
ENSG00000127423	1338	1392	2161	2408
ENSG00000182749	2854	2854	3023	3244
ENSG00000207302	110	110	110	110
ENSG00000229786	251	251	251	251
ENSG00000223624	140	140	140	140
ENSG00000283938	93	93	93	93
ENSG00000199385	102	102	102	102
ENSG00000263381	60	60	60	60
ENSG00000126106	1452	1579	2236	3561
ENSG00000198520	869	726	2218	3290
ENSG00000199377	117	117	117	117
ENSG00000200169	116	116	116	116
ENSG00000142945	1315	999	2955	3646
ENSG00000142937	799	815	1115	2781
ENSG00000264294	80	80	80	80
ENSG00000200913	104	104	104	104
ENSG00000202031	70	70	70	70
ENSG00000207421	67	67	67	67
ENSG00000281859	69	69	69	69
ENSG00000234093	385	385	385	385
ENSG00000202444	115	115	115	115
ENSG00000226499	162	162	162	162
ENSG00000070785	1041	860	1923	3411
ENSG00000253039	109	109	109	109
ENSG00000229815	839	839	839	839
ENSG00000232369	492	492	492	492
ENSG00000268949	3130	3130	3130	3130
ENSG00000126107	1592	914	3597	5072
ENSG00000126088	976	901	2138	4029
ENSG00000234315	453	453	453	453
ENSG00000162408	1873	731	6627	7271
ENSG00000229519	401	401	401	401
ENSG00000173662	1796	1841	2764	2764
ENSG00000204859	1430	1025	2484	4510
ENSG00000230735	437	437	437	437
ENSG00000171488	3125	2414	7170	11724
ENSG00000226394	142	142	142	142
ENSG00000237200	273	273	273	273
ENSG00000070886	3410	3410	5019	5434
ENSG00000276835	109	109	109	109
ENSG00000265422	82	82	82	82
ENSG00000223776	1443	1443	1457	1457
ENSG00000273058	543	543	543	543
ENSG00000230325	494	494	494	494
ENSG00000119285	3379	793	8459	9061
ENSG00000226498	885	885	885	885
ENSG00000237991	370	370	370	370
ENSG00000244020	339	339	339	339
ENSG00000288099	611	611	611	611
ENSG00000225886	541	549	658	1651
ENSG00000206767	107	107	107	107
ENSG00000226662	662	662	662	662
ENSG00000207095	105	105	105	105
ENSG00000231344	349	349	349	349
ENSG00000230833	676	676	676	676
ENSG00000117758	1053	703	3034	3801
ENSG00000269971	184	184	184	184
ENSG00000270031	359	359	359	359
ENSG00000223062	106	106	106	106
ENSG00000286433	1471	1471	1471	1471
ENSG00000117751	1778	2340	2651	2815
ENSG00000252947	166	166	166	166
ENSG00000130775	1426	1082	2861	4621
ENSG00000117748	1043	1162	1584	1981
ENSG00000223643	644	644	735	837
ENSG00000230239	882	882	882	882
ENSG00000263811	73	73	73	73
ENSG00000277234	144	144	144	144
ENSG00000235241	508	508	508	508
ENSG00000207005	164	164	164	164
ENSG00000117122	1044	825	2371	2712
ENSG00000159363	1544	868	3996	5253
ENSG00000117115	2992	3000	4361	6000
ENSG00000282843	1228	1228	1228	1228
ENSG00000142623	2430	2680	3846	4903
ENSG00000142619	3189	3189	3189	3189
ENSG00000266634	87	87	87	87
ENSG00000199459	110	110	110	110
ENSG00000273264	366	366	366	366
ENSG00000282057	952	517	2745	3607
ENSG00000199934	77	77	77	77
ENSG00000142871	2030	2117	3080	3698
ENSG00000226643	318	318	318	318
ENSG00000234419	2789	2789	2789	2789
ENSG00000276997	449	446	545	1588
ENSG00000222399	104	104	104	104
ENSG00000267305	372	372	372	372
ENSG00000143512	1163	883	2572	3290
ENSG00000143498	1315	1047	1966	2891
ENSG00000154305	1959	605	8126	10155
ENSG00000229399	445	445	445	445
ENSG00000272750	2646	2646	2646	2646
ENSG00000186063	1755	976	4050	4232
ENSG00000162819	2086	782	4104	4980
ENSG00000234523	176	176	176	176
ENSG00000164010	1973	1616	3949	5720
ENSG00000164011	1571	1683	1935	2036
ENSG00000233708	1962	1962	1962	1962
ENSG00000225099	681	681	681	681
ENSG00000284138	440	440	440	440
ENSG00000207256	107	107	107	107
ENSG00000283136	89	89	89	89
ENSG00000277513	412	412	412	412
ENSG00000154309	1952	767	4870	13030
ENSG00000226967	1145	1145	1145	1145
ENSG00000229570	1006	1006	1006	1006
ENSG00000203857	968	730	1669	2443
ENSG00000226443	998	998	998	998
ENSG00000249798	994	994	994	994
ENSG00000239873	1020	1020	1020	1020
ENSG00000240244	1013	1013	1013	1013
ENSG00000260941	1570	1570	1570	1570
ENSG00000198857	1132	1132	1132	1132
ENSG00000143067	5579	5579	5579	5579
ENSG00000134240	1462	1391	2433	2565
ENSG00000134193	1420	1370	2327	3414
ENSG00000227205	433	433	433	433
ENSG00000226446	624	624	624	624
ENSG00000134249	2983	2983	2983	2983
ENSG00000092621	1329	1033	3180	9187
ENSG00000027644	5200	5200	5200	5200
ENSG00000241992	319	319	319	319
ENSG00000137970	747	747	747	747
ENSG00000223229	312	312	312	312
ENSG00000226973	794	794	794	794
ENSG00000274468	298	298	298	298
ENSG00000130764	1770	575	4303	4509
ENSG00000266075	297	297	297	297
ENSG00000272153	531	531	531	531
ENSG00000230026	1388	1388	1388	1388
ENSG00000284770	1655	1801	5374	12444
ENSG00000229795	247	247	247	247
ENSG00000238236	715	715	715	715
ENSG00000235638	522	522	522	522
ENSG00000231199	1794	1794	1794	1794
ENSG00000226663	1363	1363	1363	1363
ENSG00000231582	295	295	295	295
ENSG00000232714	339	339	339	339
ENSG00000235761	232	232	232	232
ENSG00000270710	708	708	708	708
ENSG00000227236	1724	1724	1724	1724
ENSG00000198837	1397	551	5728	7606
ENSG00000160741	1378	1342	2631	3602
ENSG00000276584	70	70	70	70
ENSG00000282386	710	710	710	710
ENSG00000273026	415	415	415	415
ENSG00000143578	1058	906	1750	2902
ENSG00000143543	890	897	1273	1482
ENSG00000285641	1706	1706	1706	1706
ENSG00000143545	1230	1164	2123	2751
ENSG00000177954	502	496	625	1028
ENSG00000231416	329	329	329	329
ENSG00000200220	107	107	107	107
ENSG00000231837	607	607	607	607
ENSG00000263987	72	72	72	72
ENSG00000162642	1945	1942	3391	3420
ENSG00000223254	107	107	107	107
ENSG00000116198	4540	5779	7766	11885
ENSG00000169598	2322	2842	3152	3870
ENSG00000226653	848	848	848	848
ENSG00000207209	102	102	102	102
ENSG00000272443	555	555	555	555
ENSG00000272480	391	391	391	391
ENSG00000162836	1977	1081	6956	11993
ENSG00000207080	108	108	108	108
ENSG00000231791	333	333	333	333
ENSG00000244568	292	292	292	292
ENSG00000116667	2859	2631	10293	11594
ENSG00000230470	423	423	423	423
ENSG00000232036	1325	1325	1325	1325
ENSG00000215381	460	460	460	460
ENSG00000284726	604	604	604	604
ENSG00000201405	93	93	93	93
ENSG00000271420	650	650	650	650
ENSG00000232482	426	426	426	426
ENSG00000285779	2253	2253	2253	2253
ENSG00000270780	565	565	565	565
ENSG00000232895	332	332	332	332
ENSG00000273698	265	265	265	265
ENSG00000273112	553	553	553	553
ENSG00000173110	2355	2355	2355	2355
ENSG00000224203	486	486	486	486
ENSG00000224515	462	462	462	462
ENSG00000231586	438	438	438	438
ENSG00000234211	576	576	758	1015
ENSG00000143125	1393	1393	1393	1393
ENSG00000143105	1959	1959	1959	1959
ENSG00000199710	99	99	99	99
ENSG00000237415	865	865	865	865
ENSG00000232791	954	954	954	954
